ID,Customer_Years,Years_Education,Salary_Invested,Area,Children,CMV,Abandoned
2919,39.0,16,2.3037515584268387,4,1,376.74,0
2920,22.0,12,2.6917635169277414,1,1,394.42,0
2921,24.0,16,3.0929051585561886,4,1,108.47,0
2922,23.0,12,1.4740932642487046,4,0,317.62,0
2923,18.0,9,15.926098191214475,2,0,76.24,0
2924,37.0,16,1.7243998300403653,1,1,53.68,1
2925,21.0,16,2.151137197358768,4,1,263.39,0
2926,26.0,16,2.360662887047536,1,1,441.53,0
2927,32.0,16,2.7935699871583197,2,1,420.32,1
2928,38.0,16,3.2388280893752848,4,1,279.31,1
2929,22.0,9,9.021416803953871,4,1,-48.45,0
2930,40.0,20,3.5323606434717547,3,1,526.32,0
2931,34.0,12,2.2446524064171123,4,1,432.64,0
2932,20.0,12,2.5069227333631083,1,1,-4.44,0
2933,37.0,16,3.010007378712415,3,1,408.65,0
2934,24.0,12,2.084713304044159,3,1,360.85,0
2935,19.0,12,2.4276361610252124,4,1,621.78,1
2936,21.0,16,1.578536977491961,4,0,362.43,1
2937,32.0,12,2.3137524858497778,1,1,327.41,1
2938,39.0,16,5.114526823387584,3,1,417.42,0
2939,35.0,16,3.506346722309163,4,1,249.83,0
2940,41.0,12,1.7657465825446899,4,0,202.71,0
2941,39.0,16,4.508257734356827,3,1,67.23,0
2942,31.0,20,2.0820862113072396,1,1,469.65,1
2943,24.0,12,1.1815679574791191,2,0,160.7,0
2944,22.0,20,1.4474882815954717,3,1,532.54,0
2945,39.0,12,1.8132160937916333,3,1,97.47,0
2946,22.0,12,4.032089851584436,4,0,102.58,0
2947,19.0,16,1.8957345971563981,4,1,14.0,1
2948,20.0,9,3.9565811965811966,1,1,323.29,0
2949,36.0,12,2.467051158816619,4,0,107.58,0
2950,38.0,20,1.8808020383294557,4,1,473.65,0
2951,35.0,16,3.6325248756218906,2,1,-156.01,1
2952,33.0,16,1.5163947932114021,4,0,242.05,0
2953,24.0,16,2.0941127694859034,2,1,-45.67,0
2954,40.0,20,2.5383030771211534,1,1,362.3,0
2955,23.0,9,10.997321086873328,4,1,-91.68,0
2956,22.0,20,2.40538431525556,1,1,14.34,0
2957,37.0,9,7.016150740242261,3,1,1057.42,0
2958,28.0,16,2.413273001508296,2,1,-113.0,1
2959,27.0,16,1.6792225662194702,1,1,-87.54,1
2960,22.0,9,1.4765067650676507,3,0,400.85,0
2961,36.0,16,3.3758648758648757,1,1,49.56,0
2962,20.0,12,2.768471989577517,4,1,272.28,1
2963,34.0,16,1.9431569237864634,1,1,5.23,0
2964,38.0,9,4.315683914961893,3,1,-108.35,0
2965,35.0,16,2.1195219123505975,3,1,311.16,0
2966,22.0,16,2.2734051367025683,4,1,535.32,1
2967,28.0,16,2.612799690641918,3,1,-1.11,0
2968,35.0,12,7.312641083521444,4,0,118.36,0
2969,26.0,9,4.898762654668166,1,1,157.7,0
2970,36.0,16,1.9470404984423675,1,1,480.21,1
2971,29.0,16,3.3884459364946147,4,1,-47.45,0
2972,26.0,16,2.6253201609952432,3,1,261.4,1
2973,29.0,16,2.271452877644622,1,1,476.2,0
2974,25.0,12,2.1143939393939397,4,1,16.57,1
2975,23.0,12,2.19027981427175,3,1,-7.11,0
2976,24.0,12,2.243972819510379,1,0,17.34,0
2977,29.0,16,4.942337341967313,4,1,50.46,1
2978,40.0,16,1.7214454177897576,4,0,-17.11,1
2979,34.0,12,6.60927985173418,4,1,45.79,0
2980,39.0,16,1.7818040132476134,4,1,604.44,0
2981,25.0,16,3.0889776357827476,1,1,-60.55,1
2982,31.0,16,2.0501148959178157,3,1,504.77,1
2983,35.0,9,3.23230476747587,2,0,979.76,0
2984,38.0,16,3.787878787878788,3,1,-65.12,0
2985,28.0,12,2.257480550568522,4,1,-30.0,0
2986,27.0,12,3.3862318840579713,4,1,-157.47,0
2987,26.0,12,7.909939593629874,3,1,34.68,0
2988,22.0,16,3.2811293926467604,1,1,488.1,0
2989,40.0,9,7.574631860776439,1,0,843.82,0
2990,36.0,16,1.3626800225279587,4,0,111.7,0
2991,34.0,12,1.5741320588881564,3,1,-54.89,1
2992,30.0,12,2.018058211174846,4,0,121.36,1
2993,24.0,16,2.820077813970322,4,1,340.3,0
2994,32.0,12,4.680701754385964,1,1,-33.67,0
2995,32.0,16,4.230995248812203,3,1,149.03,0
2996,32.0,12,1.7109677419354836,1,0,459.54,0
2997,32.0,12,2.0482012366498026,4,1,-136.67,1
2998,38.0,12,2.557838660578386,1,0,3.56,0
2999,18.0,9,5.956493506493508,1,1,807.82,0
3000,33.0,16,1.5276019690576654,1,1,14.23,0
3001,25.0,16,3.3851101240051826,4,1,18.12,0
3002,32.0,16,2.121013701952225,1,1,135.69,0
3003,37.0,16,2.313938820561337,4,1,532.44,1
3004,39.0,16,1.898093587521664,4,0,434.42,0
3005,28.0,12,5.261479858067209,3,1,221.71,0
3006,28.0,16,2.1335961454226893,1,0,-74.01,0
3007,42.0,16,2.7232287723093567,4,1,-14.55,0
3008,35.0,12,2.7123818379048505,2,1,-25.0,0
3009,26.0,20,1.6555046746804043,1,1,394.08,0
3010,34.0,20,1.9954350161117078,4,1,427.86,1
3011,23.0,9,1.661137566137566,1,0,-131.23,0
3012,35.0,16,2.15169964485033,3,1,480.19,0
3013,27.0,12,1.661303837774426,4,0,24.12,0
3014,26.0,16,1.7693498452012384,4,0,3.45,0
3015,22.0,16,2.061034566110708,2,1,69.12,0
3016,28.0,16,1.6200059630292185,3,0,8.56,0
3017,39.0,16,1.629958015688874,4,0,327.19,1
3018,25.0,16,2.2631764705882356,3,1,-56.44,1
3019,20.0,20,2.7843670656510695,4,1,20.79,0
3020,34.0,16,1.9472451369793253,3,1,-9.0,0
3021,20.0,16,1.7308250149304663,1,0,212.93,0
3022,41.0,16,3.214199134199134,2,1,89.03,0
3023,41.0,12,1.745381406436234,1,1,169.14,0
3024,28.0,16,1.3659653354775307,1,0,305.74,0
3025,32.0,12,1.9887536231884058,3,1,438.31,0
3026,32.0,12,2.7237591364949854,1,0,950.41,0
3027,31.0,16,1.5908524648513973,1,0,-56.45,0
3028,29.0,16,1.9079866092778575,1,0,-67.01,0
3029,21.0,12,1.7802200135915731,1,0,57.46,0
3030,41.0,16,1.6536414089930906,1,1,-92.78,1
3031,41.0,16,2.0440105890138978,1,1,572.44,0
3032,31.0,16,3.121987630624867,1,1,-26.11,0
3033,41.0,12,4.309335094671951,1,1,274.94,0
3034,21.0,16,4.3319644079397674,1,1,-183.36,0
3035,31.0,16,2.2987841043890866,1,1,-32.67,0
3036,24.0,9,2.407955292570677,4,1,-118.77,1
3037,36.0,16,2.094843938610105,3,1,74.13,0
3038,27.0,12,5.587354409317804,2,1,447.08,0
3039,30.0,16,1.9756814537680385,1,0,311.72,0
3040,31.0,16,2.0451843043995246,3,1,300.95,0
3041,24.0,16,2.810065543071161,4,1,313.63,1
3042,21.0,16,1.2482091411663943,3,0,401.86,1
3043,37.0,16,2.885564663023679,3,1,-45.67,0
3044,41.0,20,4.653587443946188,4,0,-49.22,1
3045,41.0,16,1.7622484689413827,4,0,15.11,0
3046,24.0,16,2.009394341290893,2,1,341.06,0
3047,27.0,16,1.835518959032225,1,1,276.17,1
3048,38.0,16,1.8274006116207948,3,1,478.21,0
3049,27.0,16,4.321657069737684,1,1,742.81,0
3050,19.0,9,6.215072320841552,4,1,276.28,0
3051,24.0,9,7.831538105165626,4,1,-19.22,0
3052,38.0,16,1.3463575583919423,4,1,-90.68,0
3053,24.0,12,4.338739862757329,4,1,-25.0,0
3054,20.0,12,3.5686465433300874,4,1,450.41,0
3055,22.0,16,1.2525443953112936,4,0,61.57,0
3056,25.0,16,3.263335179032853,3,1,69.9,1
3057,31.0,5,2.258742308269548,1,1,-9.22,0
3058,27.0,12,4.03837263060564,1,1,276.17,0
3059,35.0,9,1.3411817771763646,4,0,-76.33,0
3060,29.0,16,1.8731745565029891,4,1,537.22,0
3061,21.0,16,3.894090305444887,1,1,226.81,0
3062,39.0,12,1.3387270765911543,1,0,41.01,0
3063,32.0,16,1.7319184585311367,4,1,518.31,0
3064,30.0,12,3.9037890693207613,3,1,573.0,0
3065,20.0,12,1.807471264367816,4,0,32.01,0
3066,20.0,12,2.585703001579779,4,1,-109.68,1
3067,21.0,12,3.928883818216391,1,1,135.03,0
3068,32.0,16,2.069777897671073,4,0,663.9,0
3069,37.0,16,1.6461608566871726,4,1,480.33,1
3070,22.0,16,4.910003650967506,3,1,230.05,0
3071,34.0,16,1.6583257044044346,4,0,-41.67,0
3072,23.0,20,1.9770565858297666,2,0,379.3,0
3073,28.0,16,2.5882352941176476,2,0,526.55,0
3074,29.0,12,10.740790057700842,4,1,178.82,0
3075,27.0,12,1.6199405604302293,3,1,402.52,0
3076,33.0,12,7.962204724409448,1,0,-133.02,0
3077,36.0,16,1.8565229408512993,1,1,72.92,0
3078,23.0,12,1.9709390587725009,3,1,53.25,0
3079,39.0,12,2.977766463000679,1,1,187.93,0
3080,32.0,16,1.3937360178970917,3,0,-47.66,1
3081,40.0,16,2.4830254223906523,4,1,479.54,0
3082,25.0,16,6.504726368159204,4,1,71.35,0
3083,42.0,12,12.883851851851851,1,1,-45.67,1
3084,24.0,16,4.430084745762711,4,1,374.52,0
3085,20.0,12,4.110349127182046,3,1,-17.0,0
3086,32.0,12,8.161379657603222,3,1,951.51,0
3087,33.0,12,1.5047676402689951,4,1,448.88,0
3088,19.0,16,2.259172215693955,1,1,423.64,0
3089,26.0,16,1.915988240615106,4,1,95.58,0
3090,33.0,12,2.3386503477795606,1,1,452.76,1
3091,30.0,16,9.93858714944977,1,1,26.23,0
3092,20.0,16,1.8652581533813204,1,0,242.93,0
3093,35.0,16,18.237262872628726,3,1,1121.54,1
3094,30.0,9,10.702437858508604,4,1,1092.88,0
3095,36.0,20,1.704132136279926,4,1,-17.09,1
3096,27.0,12,1.921347139420563,1,1,187.81,0
3097,38.0,12,6.304427294882209,4,1,278.73,0
3098,35.0,12,2.74178024868484,3,1,57.46,0
3099,28.0,16,1.6137361431236965,3,1,-89.21,1
3100,24.0,12,6.056944444444444,3,1,408.63,0
3101,37.0,12,12.626666666666667,4,1,106.47,0
3102,26.0,20,2.517279296261388,4,1,-5.78,0
3103,23.0,12,1.7685018822724163,3,0,16.23,0
3104,25.0,9,3.1890115667718195,2,1,-25.0,0
3105,33.0,16,2.448144319747982,1,1,48.46,0
3106,37.0,16,1.295280663606346,1,0,401.75,1
3107,25.0,16,2.2832797044452393,3,1,191.7,0
3108,24.0,20,4.578310864393338,1,1,298.95,0
3109,32.0,9,1.7580524344569286,1,0,431.53,0
3110,30.0,12,2.657426188866351,1,1,342.29,0
3111,24.0,12,1.8079556185080268,2,0,307.62,0
3112,34.0,16,1.7976411016425837,4,1,448.66,1
3113,37.0,16,1.287309985722684,1,0,380.19,0
3114,21.0,16,1.684937195058653,4,1,238.83,0
3115,33.0,16,4.772518474136209,4,0,50.9,0
3116,26.0,16,1.962755102040816,4,0,-102.68,0
3117,41.0,12,2.3460715674834693,1,1,230.38,0
3118,35.0,12,2.22078431372549,4,0,77.34,0
3119,34.0,12,1.1677263094156827,4,0,125.92,0
3120,40.0,12,3.4895787139689585,4,1,680.57,0
3121,33.0,16,2.3917204797047966,1,1,-5.21,1
3122,23.0,16,4.144187102633969,4,1,173.48,0
3123,39.0,12,7.489204844655081,1,1,633.45,0
3124,21.0,12,5.6986209216279855,1,1,-28.78,0
3125,30.0,12,2.0625346644481417,4,1,-77.22,1
3126,22.0,12,5.8314121037463975,1,1,109.58,0
3127,38.0,9,1.5458559100943203,3,0,201.5,0
3128,29.0,9,2.359431045145331,3,1,597.68,0
3129,18.0,12,2.8154976792160906,1,1,33.0,1
3130,34.0,16,1.7155995755217541,4,1,487.43,0
3131,37.0,12,1.9411552346570395,3,1,215.94,0
3132,34.0,12,2.136108774880852,1,1,502.21,0
3133,27.0,9,2.157043571237637,4,1,437.41,0
3134,23.0,16,2.4824843200244757,4,1,457.87,0
3135,39.0,16,2.4351274787535413,3,0,272.28,0
3136,30.0,12,3.7355758000467176,1,1,365.52,0
3137,25.0,16,2.33125,3,1,439.42,0
3138,23.0,20,3.1011058451816744,3,1,140.24,0
3139,33.0,16,3.220469681037504,1,1,500.89,0
3140,22.0,9,8.365504915102772,2,1,634.79,0
3141,21.0,12,5.84704761904762,4,1,1048.41,0
3142,22.0,16,1.6897770527460578,4,0,235.05,0
3143,20.0,16,1.6878787878787878,4,1,270.61,0
3144,34.0,16,1.579910606426673,1,0,141.7,1
3145,26.0,20,1.5603200743180474,4,0,42.9,0
3146,28.0,16,1.8426439758293254,3,1,455.09,1
3147,22.0,9,17.887096774193548,4,1,488.76,0
3148,26.0,16,2.593933299815652,3,1,-1.66,0
3149,28.0,12,3.864775996711879,3,1,370.52,0
3150,25.0,16,5.565782200110558,3,0,372.74,0
3151,23.0,12,1.4299740109731447,3,0,-6.33,0
3152,28.0,12,2.1879032258064517,4,1,97.91,0
3153,38.0,16,2.36356719525869,3,1,482.44,1
3154,36.0,16,1.9124293785310733,1,1,394.33,1
3155,33.0,9,9.607669616519173,4,0,38.57,0
3156,31.0,12,2.1439065510597306,2,1,108.9,0
3157,21.0,16,1.7902688860435338,1,0,266.93,0
3158,37.0,12,2.0366576819407003,3,0,280.17,0
3159,35.0,12,4.732429990966576,3,1,216.6,0
3160,26.0,16,1.825430480596248,1,1,394.99,1
3161,39.0,12,2.033717614974588,4,0,67.8,0
3162,40.0,9,17.663131313131313,4,1,-333.5,1
3163,31.0,16,1.8777095195285185,4,1,-34.89,0
3164,37.0,16,7.134788435764887,1,1,105.58,0
3165,24.0,12,1.4668713639301876,4,0,-25.0,0
3166,21.0,12,0.0,4,1,-25.0,0
3167,35.0,16,2.603461538461539,1,1,247.83,0
3168,37.0,16,2.67157712305026,1,1,218.27,0
3169,35.0,16,6.051241295791705,1,1,-61.34,0
3170,21.0,16,1.629043953592146,1,1,-126.66,1
3171,22.0,16,5.298542230237451,4,1,298.06,0
3172,33.0,9,13.619243046055631,4,1,754.6,0
3173,37.0,16,2.478026533996683,1,0,378.3,0
3174,34.0,12,4.897665847665848,3,1,45.9,0
3175,24.0,16,2.3322358105989336,4,1,-110.11,1
3176,27.0,16,1.5271348022850357,4,0,508.76,0
3177,22.0,16,2.4633526850507983,4,1,347.85,0
3178,36.0,16,2.0771943080216593,2,1,392.19,0
3179,31.0,16,3.1843816734614636,3,1,25.0,1
3180,31.0,12,1.3167371222796307,4,0,-25.0,0
3181,21.0,16,1.865262422162918,1,1,-158.0,1
3182,29.0,12,1.610942505479683,2,0,-25.0,0
3183,31.0,12,2.127350427350428,4,1,403.19,0
3184,23.0,16,2.037444526627219,4,1,571.88,1
3185,31.0,20,2.3109718638653396,4,0,190.71,1
3186,38.0,16,4.7731793391081165,1,1,30.35,0
3187,36.0,9,27.512524084778423,3,1,803.04,0
3188,24.0,16,2.0156041165463776,3,1,455.09,1
3189,23.0,12,2.205019655276686,4,1,-36.78,0
3190,32.0,12,1.772342995169082,1,1,402.76,1
3191,40.0,12,6.206326383896477,4,1,-25.0,0
3192,26.0,16,1.5635009310986963,3,0,433.97,0
3193,25.0,16,5.09161624891962,4,1,-104.57,0
3194,33.0,16,1.1446107314007385,2,0,310.51,1
3195,31.0,9,20.715220949263504,1,1,142.81,0
3196,22.0,9,3.2973790322580645,3,0,186.27,0
3197,19.0,12,1.6016869728209937,4,1,360.63,0
3198,27.0,9,2.1778279181708786,4,1,442.31,0
3199,38.0,12,11.427760028399005,4,1,253.94,0
3200,24.0,16,5.2629562411776565,1,1,646.0,0
3201,22.0,9,5.4711119186046515,3,1,15.23,0
3202,36.0,16,2.202225633154259,1,0,439.42,0
3203,31.0,16,3.792712949286066,4,1,465.55,0
3204,24.0,20,1.9562602375102371,1,0,375.63,0
3205,32.0,16,2.6870057986294147,1,1,367.19,1
3206,32.0,9,20.330357142857146,1,1,85.92,0
3207,24.0,12,2.386413793103449,4,0,859.84,0
3208,36.0,16,1.3994027622247105,4,0,500.98,0
3209,18.0,16,1.5119281045751634,1,0,533.76,0
3210,28.0,12,1.4789283269776081,4,1,315.84,0
3211,27.0,12,1.4102619252461523,1,0,287.07,1
3212,30.0,9,3.101979929481964,4,1,-79.01,0
3213,35.0,12,1.52184841453983,1,1,427.75,0
3214,25.0,16,2.0464638971315527,3,1,-84.9,0
3215,18.0,9,2.3996424378268757,4,0,-116.46,0
3216,40.0,16,4.307610431080362,4,1,715.46,0
3217,41.0,9,2.886308439587128,1,1,179.26,0
3218,28.0,16,2.071587433972755,4,1,-46.78,0
3219,23.0,9,2.082203041512536,2,0,454.88,0
3220,26.0,16,2.4609972344232958,1,1,-103.21,1
3221,20.0,16,1.56857855361596,2,1,98.46,0
3222,24.0,12,2.5799701046337815,4,0,-56.34,0
3223,29.0,20,3.0229697956230783,1,1,59.45,0
3224,22.0,12,2.702025403364229,2,1,381.86,0
3225,24.0,20,2.661895872225679,1,1,850.28,1
3226,37.0,16,4.066072658402204,4,1,2.34,1
3227,29.0,12,2.6630824372759854,1,1,297.62,0
3228,26.0,20,0.8093093093093091,1,0,8.12,0
3229,32.0,12,4.938745168004757,2,1,46.91,0
3230,23.0,9,1.3295889101338432,4,1,92.79,0
3231,23.0,9,1.9964452714953718,4,0,345.07,0
3232,28.0,20,1.444241064399307,4,0,419.18,0
3233,27.0,16,2.0195733708391934,4,1,510.99,0
3234,25.0,16,1.5849493487698991,4,0,-245.15,0
3235,28.0,16,2.006829016879268,4,1,-25.0,0
3236,31.0,9,1.8626196017584689,4,1,-41.21,1
3237,24.0,9,3.5780604246829135,4,1,181.26,0
3238,22.0,12,6.438705234159779,3,1,-25.0,0
3239,23.0,16,1.8260168650793651,1,1,-58.0,1
3240,35.0,20,1.8233987412069603,4,1,-114.0,1
3241,21.0,12,4.443462897526502,4,1,210.39,0
3242,33.0,12,1.889679424272162,1,0,173.48,0
3243,35.0,16,1.6086456278763972,3,1,-61.1,1
3244,24.0,20,2.555660525901433,1,1,34.8,0
3245,37.0,16,2.1258131667967732,2,1,-6.22,0
3246,38.0,20,2.8420792967348403,4,1,24.34,0
3247,39.0,16,1.6156064461407973,2,0,209.6,0
3248,31.0,16,1.4254842942039052,4,0,378.07,0
3249,30.0,12,3.460024600246002,3,1,-25.0,0
3250,25.0,16,1.5977812177502584,1,0,36.45,0
3251,29.0,16,1.9047142539470758,3,1,440.42,0
3252,20.0,20,1.992094191096634,1,1,411.09,1
3253,26.0,12,2.3525806451612903,1,0,250.94,0
3254,23.0,16,1.7383646703806872,4,1,-61.21,1
3255,31.0,12,1.3845451527224435,3,1,-17.33,0
3256,23.0,12,1.3204008221993835,4,0,29.01,0
3257,42.0,20,1.607239330091842,2,1,322.42,1
3258,41.0,16,2.310503875968992,4,1,-29.0,0
3259,32.0,9,2.4230080572963293,2,1,28.45,0
3260,32.0,16,1.5834414180717677,4,1,478.54,0
3261,38.0,20,3.3191757355904885,1,1,288.17,0
3262,40.0,16,1.76561286744315,4,0,-14.21,0
3263,34.0,16,1.9184890042006426,1,1,67.92,0
3264,31.0,16,2.317197999687451,1,1,-94.0,1
3265,31.0,12,7.152357920193469,3,1,371.41,0
3266,33.0,16,1.867769394467015,4,0,210.71,0
3267,41.0,16,5.097360420121613,4,1,-8.44,0
3268,37.0,12,4.140550947867299,1,1,69.46,0
3269,38.0,16,1.9226378991818422,3,1,326.4,0
3270,36.0,12,4.514205986808726,3,0,212.6,0
3271,26.0,16,2.225566195470436,4,1,-27.54,0
3272,26.0,12,6.6085946573751455,3,1,63.24,0
3273,38.0,9,4.908138401559454,1,1,606.02,0
3274,41.0,12,7.044367283950616,1,1,-50.56,0
3275,18.0,12,6.696744952616399,1,0,138.03,0
3276,25.0,9,3.5417283341555668,1,1,297.17,0
3277,22.0,16,1.589322661439617,1,0,251.94,0
3278,20.0,12,2.0943322514725327,4,1,243.94,1
3279,33.0,16,2.540140415140415,1,1,231.27,0
3280,30.0,12,1.413783570300158,1,1,-15.22,0
3281,36.0,12,1.6170798898071628,2,1,253.61,0
3282,35.0,16,1.7450583357439013,1,1,20.23,0
3283,21.0,16,9.03061224489796,3,1,261.72,0
3284,33.0,16,2.23359364296479,1,1,289.06,0
3285,40.0,16,1.8370865970409052,3,1,297.62,1
3286,26.0,16,5.427597840755735,1,1,371.63,0
3287,37.0,16,2.6540307971014485,4,1,200.83,0
3288,20.0,12,1.7221482467820681,1,0,496.78,0
3289,25.0,9,2.341938674579624,3,1,87.91,0
3290,40.0,12,2.597583883922788,3,1,612.22,0
3291,40.0,16,1.504941835038922,3,1,61.57,0
3292,34.0,12,6.708611375913569,4,1,325.61,0
3293,39.0,12,2.2883000289603244,1,1,37.79,0
3294,25.0,12,1.93929774552993,3,0,644.45,0
3295,25.0,12,3.7909803921568628,2,1,-16.11,0
3296,22.0,16,3.117641209228321,4,1,195.6,1
3297,37.0,20,1.5272879294618427,4,0,310.51,1
3298,39.0,16,2.008113257127841,2,1,11.8,1
3299,27.0,12,1.8096269554753308,4,0,305.84,0
3300,33.0,20,1.7529856923258837,4,1,-51.0,1
3301,41.0,16,1.6591596834264433,3,1,452.55,1
3302,25.0,16,1.3762541022034693,4,0,-46.21,1
3303,29.0,16,2.8347307620644684,3,1,506.55,0
3304,26.0,16,4.567893217893218,1,1,509.99,1
3305,23.0,9,1.9039962716998717,1,1,380.41,0
3306,35.0,16,3.0147416413373858,1,1,-99.33,1
3307,30.0,12,8.48652077386616,4,1,-11.22,0
3308,36.0,9,12.07859078590786,1,1,733.82,0
3309,30.0,16,1.5364712188685468,4,1,587.78,0
3310,27.0,20,1.7106670419363916,1,0,151.7,0
3311,36.0,12,1.4981925661308155,1,0,522.32,0
3312,31.0,12,2.1768867924528297,3,1,337.52,1
3313,20.0,16,2.9611597374179435,4,1,37.56,0
3314,41.0,9,15.161403508771931,3,1,793.03,0
3315,26.0,16,2.0614365411436544,4,1,-52.55,1
3316,30.0,16,2.823844216585717,1,1,167.59,0
3317,21.0,12,1.6231212682725962,2,0,-25.0,0
3318,36.0,12,1.9374748693204664,2,0,-38.56,0
3319,25.0,12,3.3339087901021434,4,0,382.86,0
3320,34.0,12,1.9464992647890509,4,1,16.35,0
3321,40.0,12,1.321971779365952,4,1,-106.68,0
3322,26.0,16,4.108339778293374,1,1,-9.11,0
3323,25.0,12,5.725196288365453,3,1,630.24,0
3324,34.0,16,4.049562010142924,1,1,-73.23,0
3325,23.0,16,4.393183707398172,1,1,69.13,0
3326,22.0,16,1.2939265183704072,4,0,357.75,0
3327,23.0,16,2.6702628307583023,4,1,-20.0,0
3328,34.0,16,3.2004732927653823,3,1,111.36,0
3329,28.0,20,1.99326768488746,2,1,479.1,1
3330,26.0,16,3.6686957342393356,4,1,412.19,1
3331,37.0,9,8.592852958406562,4,0,935.18,0
3332,33.0,16,2.561420781581339,4,1,820.93,0
3333,30.0,9,8.152777777777779,1,1,-25.0,0
3334,29.0,12,1.6836728821362803,1,1,210.28,1
3335,31.0,16,1.9370448672774252,3,1,434.2,0
3336,25.0,12,1.672451723295038,1,0,42.68,0
3337,28.0,12,1.9326971529352481,4,1,471.54,1
3338,31.0,16,2.4712810584059377,1,1,-40.89,0
3339,26.0,12,2.6119253413503696,4,1,178.26,0
3340,39.0,20,2.658829676071056,3,1,-73.9,0
3341,22.0,12,2.4886499402628433,4,1,81.12,0
3342,19.0,12,1.769679554162313,2,0,250.83,0
3343,27.0,12,8.373333333333335,1,1,159.48,0
3344,29.0,9,23.275111964171465,3,1,-151.58,0
3345,20.0,16,3.383413737652193,4,1,350.07,0
3346,21.0,16,3.5722197442759445,1,0,294.95,1
3347,41.0,12,1.5713094940401766,1,1,-50.67,0
3348,34.0,12,1.3642843610874302,4,0,-60.44,1
3349,36.0,16,1.3124772313296902,4,0,-42.98,1
3350,20.0,9,15.23033126293996,4,0,-80.12,0
3351,39.0,20,3.1808250682765564,4,0,-49.34,0
3352,34.0,12,4.83091985428051,3,1,-25.0,0
3353,24.0,12,1.9963631156930124,1,0,460.98,0
3354,35.0,12,2.347444089456869,2,1,348.96,1
3355,39.0,9,5.462936394069824,1,1,-77.01,0
3356,21.0,9,10.723905723905725,4,1,607.35,0
3357,32.0,16,2.020839045791061,3,0,513.78,0
3358,20.0,16,1.7616305027234573,4,1,-65.56,1
3359,20.0,12,1.368712608021272,3,0,192.03,0
3360,31.0,12,1.4815476190476191,4,1,623.12,1
3361,27.0,16,1.794430794430794,4,1,96.23,0
3362,41.0,16,5.917773561037317,4,1,206.16,0
3363,27.0,9,2.1525423728813555,2,1,476.44,1
3364,36.0,12,5.142214727374929,1,0,-54.56,0
3365,28.0,16,0.5203374313366467,1,1,-25.0,0
3366,39.0,12,3.516339869281046,1,1,251.94,0
3367,31.0,16,2.7065346387776295,4,1,124.35,1
3368,37.0,16,1.6061190738699005,4,0,-22.89,0
3369,27.0,12,1.4826170931916949,2,0,533.33,0
3370,32.0,12,2.08188915967145,4,0,-85.12,0
3371,35.0,12,3.379572021116138,3,1,-53.45,0
3372,32.0,16,1.8764682327816335,4,1,435.99,0
3373,35.0,16,3.1994224869157186,1,1,-16.11,0
3374,28.0,9,15.565006915629324,4,1,-81.9,0
3375,39.0,12,2.143883631265335,4,0,-85.01,0
3376,22.0,16,1.1480119110176912,4,1,473.77,1
3377,37.0,9,10.071057960010124,1,0,1090.99,0
3378,26.0,12,3.2794284097340123,3,1,532.42,0
3379,37.0,16,2.6203610832497493,4,1,-13.0,0
3380,39.0,12,2.8027007431575135,1,0,79.35,0
3381,26.0,16,6.531591737545564,4,1,128.25,0
3382,31.0,20,2.132156942744458,1,0,-23.0,1
3383,28.0,12,1.7563875786163519,4,0,61.47,0
3384,38.0,20,3.8144984669294786,4,1,377.3,1
3385,34.0,16,3.5896296296296293,4,1,147.36,0
3386,37.0,16,4.1718704827984965,3,1,-39.21,1
3387,36.0,16,1.7464743589743588,1,1,272.28,0
3388,37.0,16,1.751730516768111,1,0,-298.91,1
3389,23.0,16,1.0905789206072491,4,0,231.16,0
3390,41.0,16,4.053848541278708,2,1,307.84,0
3391,26.0,20,3.763515244683577,1,1,-56.45,0
3392,34.0,16,4.3354293699187,4,1,64.13,0
3393,26.0,16,2.3768115942028984,3,0,311.51,0
3394,33.0,12,1.704030078721654,1,1,-25.0,0
3395,27.0,12,10.071135940409683,1,0,-59.34,0
3396,39.0,16,1.9736056371670843,4,1,55.89,0
3397,40.0,20,1.3432968597099904,4,1,-34.78,0
3398,21.0,12,3.219159046082123,3,1,419.97,0
3399,24.0,16,1.5747707280553995,4,1,407.97,0
3400,36.0,16,1.6806266348231549,3,1,391.44,1
3401,29.0,16,2.09085153529598,1,0,-9.44,0
3402,24.0,9,1.9365143659537694,1,0,42.68,0
3403,26.0,12,1.5640230491774436,1,0,140.36,0
3404,33.0,16,1.1783694276996353,4,1,58.02,0
3405,29.0,9,2.8144192256341785,2,1,-250.93,0
3406,21.0,12,1.9141406636948983,2,1,553.78,0
3407,26.0,16,2.7845872076641305,4,1,-7.55,0
3408,41.0,9,3.0030401737242127,4,0,768.82,0
3409,41.0,16,2.2745622191228887,3,0,424.32,1
3410,32.0,16,3.303344867358708,4,1,68.24,0
3411,30.0,16,1.7643248175182484,1,1,-26.88,1
3412,19.0,16,2.138394090030378,1,1,447.31,0
3413,29.0,12,2.373624024794272,3,0,84.02,0
3414,22.0,9,3.948375262054508,3,1,53.68,0
3415,24.0,12,1.823328666433322,4,0,-25.0,0
3416,33.0,12,4.085090185055048,4,1,39.79,0
3417,33.0,16,1.7076344413947342,3,1,-46.0,1
3418,37.0,9,2.5684531369062737,4,0,108.36,0
3419,35.0,9,11.089253187613842,3,1,-25.0,0
3420,39.0,20,1.506374695863747,4,0,-66.01,0
